328.1693362,464.0705686,479.0630964,535.7958392,666.9184659,687.0410704,700.96192,418.7544626,647.8010063,787.2361475,614.9607616,1798.235486,887.9604189,767.5412958,630.0602915,997.8116718,1501.800052,517.3801034,624.8823085,784.6427843,945.4821933,646.3075375,366.0535999,375.0293645,103.8743062,95.12226648,843.7088488,466.6693523,425.0002525,539.0069544,798.5771031,527.9799291,660.9181433,752.4244255,823.6031121,579.5265606,680.6478591,718.2059414,841.0372648,732.4930407,758.3797639,1029.587572,651.8849091,829.0535996,965.6867489,737.6090397,804.8815552,851.061379,249.0723988,474.1492941,431.8922999,481.9204372,380.2986347,466.3363912,663.9705458,548.8465218,340.3846736,366.0799312,419.8229107,634.0473041,505.8604742,880.8116371,596.5759655,701.6515258,1079.548181,491.6801856,948.7627543,962.8143334,426.4879562,776.9997138,1019.442003,825.5657052,209.4698568,443.7662695,359.9794991,414.5796976,404.7325162,504.3982623,578.6031403,393.4643056,347.3492794,653.309306,518.317718,314.9637478,171.5024126,593.5905757,549.287254,676.3872362,564.4547177,770.2504841,748.5755364,740.9310018,1041.429831,747.2657473,454.3970916,595.0129005
61.51972656,167.1444685,454.0887037,54.29594245,489.6285257,58.39330558,640.8067206,252.8697965,748.3647092,1173.412399,8616.612374,317.218679,2104.648218,1984.388206,5533.902182,4107.270292,1295.736195,1814.161994,3467.410639,4545.70667,803.6597158,417.7681369,1824.159341,999.1712824,235.6109066,585.2728361,301.2480151,608.4067859,253.6697494,404.0716961,232.4657751,471.3801485,249.0618365,174.2287661,1778.450355,1371.322762,11308.95753,5298.895858,2907.960921,3910.116226,2479.771333,3088.118057,2071.924577,969.471868,1069.796277,470.4648414,2695.930797,3213.76085,157.8200883,641.0618076,215.5777351,124.4556512,250.9103351,794.6082419,751.7653541,315.2996546,1827.339038,507.0249572,547.2965646,2186.8589,4474.430388,3817.362174,1712.884663,2853.619945,4775.89575,2709.381268,1940.066118,1385.173636,1164.339449,2627.072281,1781.115682,1566.734125,142.0453997,585.8344146,234.6557834,137.6092711,287.4469865,295.1618847,503.2911327,390.3440804,1900.106774,761.6792375,1216.96723,4301.858991,3764.331553,4827.905165,3063.163151,1651.17902,2037.218835,2846.107608,3660.654776,2986.402259,1980.796339,1761.106372,2809.759463,1523.3813
1647.898961,1343.252787,1341.757413,1940.148044,1973.332115,2893.332641,2813.238949,4325.462514,2096.777965,1554.727066,9922.03712,4071.100744,7652.922387,8428.13775,7300.872358,7497.790578,5174.089652,3462.960649,4078.721765,2882.057752,2503.400985,2205.906884,4712.542681,2321.780079,1757.906575,2062.006342,2215.161808,1364.137313,1260.898204,3695.317315,2848.407767,3622.675074,2030.928168,1251.275183,2274.016394,1689.877469,9583.759355,7416.808255,8399.67094,3823.893154,4754.92606,3896.509076,4009.792116,4888.379828,2849.538875,4012.084748,3907.940642,2902.184452,1759.393404,1686.874254,1508.057702,1954.981777,1586.273924,4235.562327,3102.427202,2806.825888,3092.374047,2274.558851,2853.3045,2949.706829,6858.400627,7769.463899,3674.582027,6855.71083,5033.951448,3608.723662,5872.123163,2969.118147,3882.431341,4196.807093,2425.083008,2788.243455,2314.343593,1924.640027,1589.301704,2334.524151,1540.271207,2880.360745,2147.689392,2908.138045,3935.98906,1176.896953,1471.717459,6532.562073,8114.734076,8462.286925,7815.519467,5203.500834,5718.486394,4013.001093,5645.708228,4045.10412,3361.266308,3919.485741,2788.631792,4359.556085
2976.724897,2149.477683,4515.814674,6266.158486,6187.598364,4003.779626,6645.566674,1105.093111,6345.453097,7481.927417,1677.636055,1773.974146,1835.081731,1843.353594,2902.993983,4484.210318,2404.112695,3548.919338,4656.661436,6655.238352,1693.599894,1969.095042,3335.338998,2617.195474,2876.458283,2180.954242,9565.250681,6838.421541,7650.435917,5096.464361,5028.036786,7628.663815,4396.354073,7387.553071,7667.150052,3589.374891,3785.537173,3502.032361,2443.814427,3315.495042,1570.597491,6226.75614,2091.576779,997.2957019,4624.915218,2643.404267,3029.684592,4753.69283,3897.219253,7229.837829,5564.3855,3756.758886,6748.932449,4954.563222,5182.038615,6331.707504,10274.54724,4259.161495,5405.50127,4601.339027,3227.761957,1950.451263,1945.759468,3118.706095,4407.367742,4095.733179,2414.328545,2138.368212,3553.190727,6438.872113,2415.231447,2733.685922,1238.048272,5718.942696,7911.93964,6761.008219,5321.363042,2889.945794,5864.888849,7435.017776,5842.561453,14108.44013,6255.230223,2293.322079,1640.531764,2996.137431,2580.149705,3172.798714,2921.798902,1787.565722,4990.544631,3511.159182,3400.495746,5032.756539,2188.186836,1857.214542
247.0934515,134.1142031,189.5312539,160.767426,134.9903936,265.94906,139.1296301,398.7987626,255.5988907,267.6717488,2200.370969,1608.798632,2491.920426,1428.911249,793.9674479,1265.441518,865.6929023,704.5723378,540.8995235,298.4018135,510.2837896,508.6206273,381.5925379,353.8697014,126.8121547,294.9989263,151.7242558,228.2200923,199.9672976,133.1849444,39.3455265,323.4343417,146.6949887,272.4685183,390.0224632,471.9227348,1082.85833,1170.577821,1125.337979,852.6696702,364.0581356,405.1414994,881.9782248,1460.294881,584.3656091,572.0179422,630.6749233,440.2691796,273.1501522,188.1590825,170.6021094,296.6429183,118.3095798,234.8295919,180.8149424,230.3114495,274.5393074,480.1466738,172.737348,509.1027051,2096.635507,1341.789563,461.4787361,840.4249857,592.4039519,236.4831213,916.3582413,797.7056565,394.5781021,437.874145,312.7140116,627.5876234,151.1249339,231.2985389,126.0296294,143.0024534,187.0896851,268.5844845,333.3354419,305.7272066,152.5534852,327.8874242,448.3924423,852.1427852,1116.915656,1022.223476,3013.782589,950.0130309,811.9521318,993.2346574,1446.039204,819.7080771,625.6624876,791.9358289,431.5051844,773.4230375
291.6870725,399.8709472,304.8809324,398.0068417,331.8267614,238.5491492,230.6363414,695.242077,76.10614669,163.5057614,534.7552825,2510.851043,674.9236857,812.7374584,739.2341753,857.6590087,1295.078425,749.3266421,966.6031816,832.2853595,1468.537177,1106.340517,910.5039318,2525.044135,282.2563598,57.42859276,262.9614167,399.3720004,232.4972711,242.4668517,258.467069,569.0813037,349.049823,289.8868513,256.4151831,721.8415586,763.269329,613.4426619,581.6091605,255.2998845,468.7557724,520.1004417,476.1651645,1504.942045,1155.080636,275.643289,846.337293,1560.048637,331.768408,65.17903197,370.005726,338.3385268,646.2334195,289.3377839,464.1632197,236.8092058,174.7087055,331.3903841,332.0549168,435.8226842,250.8958664,536.1059132,430.1116991,832.8824025,550.822059,508.1660639,993.6236542,719.1846848,1703.203225,725.0513596,1168.958819,1196.952512,379.1599428,490.4653614,431.9614411,427.268594,415.408415,511.4271151,308.7593803,207.2462805,256.6241018,320.9012464,434.9350064,395.2012084,613.2318497,901.9352023,361.3348271,1019.608375,693.4285268,797.063236,1273.808885,880.4867329,460.9878417,870.4319155,441.0766936,630.726234
934.0626645,744.7488553,691.1059918,725.4361292,611.8748742,738.259416,503.9553293,864.7354655,855.1530166,614.5478651,1647.796658,1191.356349,1231.100439,1469.573702,1134.966837,1670.046919,1257.599771,773.9922378,1236.967524,743.938074,830.7332066,1082.983966,1118.774489,571.576825,874.9596984,723.2484518,553.6637082,479.3009511,667.3116074,663.8990329,501.9738823,765.5104599,1175.970239,502.1686737,813.1436228,432.9541658,1274.923327,1115.740882,1579.034747,1175.277321,1341.631278,720.7449172,1337.895314,1670.302946,711.9371274,670.4357027,665.5500243,675.6245321,1012.271727,454.5316131,669.568316,812.7361065,767.5752476,713.1353847,966.0799778,800.9858718,964.2170933,1020.518269,741.270624,644.2446184,1743.810424,1600.06932,1094.154463,1053.209537,954.7434261,560.0646425,836.6271733,1139.788827,1040.21955,746.5924823,804.1193615,1123.919196,991.1375624,516.0796909,526.3145585,731.909216,668.1897218,1046.899916,1101.359546,816.2073178,1223.359361,622.6484449,800.7380298,1634.26117,1546.441349,1383.879998,1739.436006,1104.187604,1224.659089,2175.334529,935.802167,1212.306746,983.9186826,1484.992149,1225.104493,1446.361603
334.3425099,149.7426494,265.3654321,256.5423357,147.1717318,193.8939183,93.10815585,149.6068178,165.4793632,86.24061631,905.4725112,676.2705882,839.540899,989.5207559,1187.473008,833.7823319,557.3781992,683.5147235,345.2312802,653.5491362,837.0240116,317.9156436,1396.293688,494.7501369,13.44156877,332.7328953,219.5942949,168.4957338,197.5763736,153.9942634,73.61361323,318.5589533,298.3008292,263.8335871,295.2481167,184.0189794,1166.003027,201.7280532,544.4203735,501.2785645,1004.992475,889.4460628,895.904685,268.9948172,413.6776067,511.9981297,459.0984348,447.8847156,232.8787234,269.7566884,237.4570062,197.9780562,117.799758,199.7639964,239.768627,165.5402408,30.70639342,316.6006613,328.2251834,105.6292062,978.0925996,772.820155,531.0497399,323.7505551,2940.02527,536.7817683,637.3159163,443.1929965,460.0370391,805.7116742,564.1331494,503.4605552,123.2126133,194.7512299,159.9994288,192.7030858,126.9129191,201.9202916,228.4405034,259.8624903,427.0774449,256.4964191,146.0831042,559.8730356,317.5795747,723.0599532,778.9529464,330.0091216,424.7533282,1094.151676,129.8943328,628.3144321,777.1364902,206.1075323,624.0376998,622.8778741
409.9194491,581.8958058,995.0567261,82.7807996,651.7987535,594.1528967,739.178043,390.9936077,587.2840345,1376.5362,1441.52044,1242.727372,1928.725305,1635.395503,562.5318033,1180.282987,1051.739717,1055.657395,1026.712273,1251.608018,1146.654792,845.8559978,1122.913312,926.510391,201.9440812,619.1327373,493.8615926,702.2882259,1165.404442,595.3790524,250.7596604,802.9409017,1244.620979,575.4708694,977.1768416,704.3988316,873.4479119,1197.091373,1278.449077,832.4261466,635.086925,1333.067813,1588.708927,1137.857192,1178.563827,683.5825558,1198.05345,874.826017,664.4116714,111.0092245,915.0389039,935.7024009,945.5830906,97.84292251,1106.942719,996.9379352,1211.798806,1288.207051,742.6527606,685.5006246,1442.484799,1438.659027,848.1911059,845.0820791,992.4930085,934.6902445,912.7853885,1335.778128,695.6024493,995.7308056,1305.742417,1226.718562,205.26902,763.7584652,744.8109834,834.16345,1195.934492,447.96808,1238.646691,1073.847543,1386.641084,535.649496,1241.444002,1164.262693,1668.460575,1069.570734,1395.177653,1242.043081,1088.881673,1251.629545,679.6493154,1793.175314,1943.595483,1535.371521,803.1595346,1036.311139
531.5868192,749.2897324,743.5029578,144.9428363,292.9033672,796.557139,708.2652665,2232.827443,615.8816349,812.2300847,703.0570098,704.4221815,598.4932684,455.9574719,206.1030113,604.8247054,226.7418814,386.6545122,324.1882543,473.1418774,486.491821,492.3382973,401.5811333,524.9611794,1252.34332,787.4423022,308.0531937,463.2956321,811.4809736,490.9813474,632.681959,747.9253244,1117.122265,584.8481197,690.86257,1610.000167,424.6494979,371.4939327,386.4419464,335.0703764,441.7953625,453.7938591,517.3205097,494.5185763,310.6643127,617.8020247,618.156178,463.7530055,718.1376091,438.8724336,740.6114749,1034.715771,924.4650915,494.8177371,879.7433839,1279.193658,733.2338957,1034.599711,1736.752273,1007.103691,980.2013949,540.6829297,793.1940165,532.1255209,520.4397539,823.1921971,436.5954432,417.450492,687.9884813,325.1242544,512.1002947,601.8877303,1256.55498,728.4855846,1898.367455,966.7131749,685.3883305,837.3910569,963.6094812,1181.809883,1113.488074,473.3702293,1702.605695,1359.089011,671.2654002,368.3473008,558.5094878,318.7901776,558.7082433,799.2249816,720.1185038,448.6447131,277.0252231,692.9320613,704.1631169,242.0629954
