3862.388038,2631.379185,1746.040508,1039.955775,925.3245433,2383.339374,3129.543039,1938.909831,3293.469878,3053.761901,4245.875991,2268.20562,2032.083221,1795.978195,2676.241639,2705.445113,1078.152733,3158.357138,1322.981317,3982.39851,3925.442864,5126.780393,2498.651061,2742.034473,799.6416898,3465.465159,1764.770833,2607.531632,1139.559859,1876.364598,456.4791423,1401.569447,3929.554909,6390.781488,2542.674465,5772.185339,880.6700644,1656.07286,3549.058254,2456.009168,1177.809375,2697.613179,1626.98558,2815.805209,4914.574726,4103.58274,4127.149471,3520.786844
1557.025441,1126.988161,3034.246424,4559.895885,3562.6483,866.4075147,1874.655533,2650.080522,2706.99425,7507.395563,7112.50221,4857.579248,2533.323708,2019.063754,2338.005346,2918.255187,2025.985312,813.7316047,2598.116842,1970.996682,2588.786277,9016.497488,4789.772851,6339.338901,2888.252071,3887.003852,2018.989245,2418.358898,2668.810934,2031.6371,3446.852708,2967.514011,3478.103162,6788.06484,5564.847311,4481.10135,2921.991024,4754.180205,3033.218605,2006.612402,4739.281801,3464.815042,1451.143336,1441.258061,6127.18856,5025.903161,7899.632432,5327.130652
2219.896147,487.0396037,1165.804739,1161.834912,604.0198733,554.5326104,2123.916154,3076.60735,4639.968709,4188.568334,3355.968472,3086.446353,2586.030016,1751.412811,1586.593913,391.1305273,389.5511877,1078.482422,1165.044855,4186.063841,5019.038632,3864.37442,2804.216184,709.528927,2411.501464,1982.856068,970.3254655,790.4012047,726.3453693,440.4112427,415.490298,3725.838126,3279.824646,4249.375957,2954.51323,676.6170437,1471.156734,1478.092087,595.700773,100,100,1794.803186,100,4035.881057,4067.19973,4100.597154,1864.266801,1228.475045
3270.338439,1476.733101,1492.696865,1863.036775,1794.321294,1152.559753,1723.466683,904.3894388,5846.179253,4610.023893,2786.243659,4270.21393,100,1788.521986,2672.517552,908.6702639,879.5919858,2338.262156,2642.288897,1971.619224,3830.3321,3433.843224,4376.922433,4788.526735,1752.752487,573.8656192,100,1871.312934,2156.661796,1202.756178,2159.898426,2467.207767,3731.982561,3776.934695,5993.757907,4979.210043,3370.478776,561.3642218,2887.324136,1163.016682,1596.776723,1670.541229,3060.497,3347.322016,4002.461753,3082.663734,4577.939915,5119.739101
1934.286422,2296.915742,3642.963214,2023.889417,2784.644587,3181.251369,1463.520795,2827.356495,6309.033337,3505.720037,5015.944803,7536.578999,1625.822594,1458.923875,2752.692591,308.8024733,3145.941184,2366.868448,3460.160726,2665.483918,4875.067543,4737.468715,10536.54931,8857.616085,459.7760411,3204.558002,4385.218033,3726.066562,2372.35657,2906.919948,2864.908374,2042.80694,3258.044562,6953.67218,9891.872749,7928.415467,3135.051014,1213.163466,4114.468725,1689.213944,2446.97955,3638.658773,2607.76894,3123.821201,4233.243139,7730.042789,7581.797217,7422.158743
5394.567781,3730.204807,5759.174597,2097.282133,9087.169641,4602.805594,3666.57836,7750.186821,7093.846182,3799.346669,3849.455776,7968.547759,4966.428122,4628.683501,6858.8594,6486.84814,6259.045964,6830.993169,6489.967881,5236.166001,3580.038899,4752.071095,4347.623719,6983.665045,5437.641282,5826.576746,5832.37552,6849.551714,5478.916881,6182.410924,5365.516261,5679.217044,8384.647217,5386.290635,8671.794442,4503.906845,6221.04381,7597.090211,10883.65755,4990.293047,8066.691111,7391.629211,4704.601392,3573.541514,6655.920808,3396.018673,7263.244692,5431.683572
3198.832704,6466.957317,2342.978475,6637.883733,7940.353878,10575.857,5955.324169,10359.0492,9885.043319,6105.130264,11060.24445,11013.82785,6288.298214,2483.782873,8945.779882,9342.566229,9505.895628,8830.830981,8705.300643,10422.2843,8826.508724,11270.59446,8451.572725,9041.865223,4019.807211,6497.904359,8336.633207,7181.205344,9567.517215,9140.67839,5639.90507,10537.15744,7416.431448,11566.18674,7367.597051,8308.359874,6180.645914,6513.212951,3913.419703,4606.398552,5383.761934,8997.58746,8779.927482,9454.251296,7821.618401,10483.10746,10208.33233,9355.7403
6365.742522,6558.37127,8954.465175,10227.44791,13870.71649,12469.22846,13114.6393,14600.59605,11588.70621,12524.93083,16992.45872,15801.6555,8681.848557,5935.622386,7678.209785,10416.73231,10305.45089,14082.29369,10710.4123,13786.29505,9720.786891,17129.81039,12885.88404,14872.87994,6279.586582,6737.341592,8705.294643,12151.92856,9386.014363,13371.04543,11508.29377,14917.48601,10634.92846,15127.15236,16375.83439,13312.28664,6039.196595,7333.679657,10058.28042,12625.31987,12137.3127,15396.30482,7173.409066,11354.73631,11173.98192,14429.99223,14769.03578,15858.87078
2238.056315,1485.10224,100,1101.978009,444.5769056,615.6606659,579.2508463,100,280.7589952,343.1982563,384.8673552,672.8521699,2197.677159,2400.897395,1861.105217,100,907.6794332,100,856.1912237,165.0500428,301.2901161,461.951693,226.5821256,948.1114436,1716.149414,2102.764436,741.2064957,1748.423468,100,1129.68491,773.973836,100,100.1985776,250.4568477,100,2054.875354,3187.142589,1638.539742,100,1074.934654,100,462.8990453,413.8678458,255.2726975,100,327.9495582,458.1943224,537.8315383
1001.242251,2352.392169,2830.836271,1859.865227,805.3938479,356.5557791,602.8268495,1339.146364,685.6378756,100,1077.984289,374.8885185,2462.300316,2823.038263,2192.035603,753.7287122,1643.706602,1605.977225,100,726.8703925,708.2940064,895.8445246,295.5427176,975.3035472,546.0527958,983.1522758,1305.236623,1083.915432,1444.741098,1057.405235,1050.76404,100,717.9512476,548.4564847,463.2036621,1318.97787,3292.635606,1322.820142,1206.017521,2085.150445,868.6974274,1859.601573,1340.27513,1442.139634,182.268265,778.8454032,509.8954516,1411.403077
897.7066986,3607.902329,2658.011024,3109.748389,4324.567976,1279.310122,1916.279609,1028.085869,1100.766076,492.3359278,1627.770507,1539.117026,3778.702631,3212.02156,2752.110641,671.5183983,1145.704491,2343.0081,1808.500339,721.8954531,1754.11635,683.3555449,852.1008017,1401.553099,1828.03576,2846.743425,4098.957485,2545.539288,2658.23787,1254.623432,1054.677027,3019.94848,2992.137667,1640.431442,1338.618306,1094.407307,805.2773086,3422.808397,3490.957462,3520.567535,4099.626793,2441.11661,1445.447849,1501.754685,1836.912514,897.0097179,1001.999089,1954.143046
1947.343549,837.5888882,1393.95137,100,424.7013817,714.6402085,100,374.6759315,100,234.4685709,384.315221,991.7065282,2017.176768,173.6848606,1059.113581,690.4002793,658.0493685,100,452.1895081,403.1939454,253.2620406,100,587.7679131,390.9538907,1128.904215,1989.293538,1466.593335,101.2341345,299.0650292,100,466.0813067,100,131.9978913,100,1082.693492,1077.060566,1821.970018,1245.551792,444.8595602,100,100,100,939.5956969,205.8120142,100,510.5185629,919.0352865,1666.815005
3035.550632,461.432683,1961.925156,2321.186982,996.0863427,1002.805241,121.9594393,515.4862768,1073.680581,296.6011016,449.9161575,202.2269145,1799.332444,2257.994151,1360.662418,2736.83564,1511.687456,335.8112855,2125.283799,968.2207427,215.8763857,957.5578172,465.9325538,1513.083109,368.4639775,1819.267996,1263.420186,1458.67278,1783.035109,769.5055385,2188.866975,736.2366814,254.8605321,596.0683005,1046.978049,912.8502277,1106.597483,2056.498781,1707.844768,1813.959072,1722.224104,1726.932268,985.6330576,304.2103532,1567.881449,767.2857096,762.367111,440.0385262
2364.416357,1128.699818,2649.623616,2088.088441,3700.470258,3505.741787,1245.831627,2436.973469,1942.589718,715.1386671,1082.257858,1319.8601,1449.286178,2419.855342,2463.328906,1667.232928,2165.327922,4182.590388,2307.322352,1433.06222,1710.879416,1178.615015,1046.996297,2060.125094,1265.92549,3205.566665,4507.471202,2544.931788,1781.523834,2591.37926,723.8725504,1118.353347,1258.559434,100,971.4652267,829.7910602,1597.186723,897.673152,2127.795287,3245.942582,2801.737458,2284.081087,3027.274151,1891.646199,2692.532219,327.3827807,542.957544,819.0015962
