362.6254381,335.7347102,348.8431943,407.460723,342.6821996,372.0105791,307.9372372,364.8572327,381.6000697,449.9666829,473.3828018,499.8634584,519.1612982,351.6807448,344.6405394,310.2354581,313.0929006,369.2897104,344.8406507,345.7829313,370.2202218,430.5075493,525.4705746,489.6724839,384.3984135,485.6493562,441.1398582,296.4065499,352.541199,355.9654713,386.7298338,332.2894719,386.3596874,441.2347512,392.6859621,502.2325208,473.6526536,487.9230507,641.4464031,322.9418165,324.9507535,367.4808456,306.4708088,364.751777,395.3074866,412.0682222,382.7835139,483.8833393,388.2143744,475.6385336,454.3865955,528.4698817
332.2203427,282.9263038,286.1573756,259.2626073,372.5396776,276.630239,274.5373312,221.0552438,259.9788061,219.6054693,243.0266141,227.3447817,227.4804205,281.59554,329.9361762,191.6562018,251.5793476,256.3016121,213.1095151,236.1283273,260.4499596,218.9265032,295.7230865,290.3284062,247.2315151,306.6252635,285.4444456,267.8804026,235.5314489,280.6847368,253.5670656,252.8345322,302.4477013,297.9667178,249.952362,277.0077262,218.5400499,222.5791812,277.7615534,266.7794537,228.7858357,237.105622,232.7568959,239.1630608,284.5178946,224.0723396,250.6469218,256.3564424,246.7939291,303.4697658,231.4462467,203.5515155
2507.183044,5126.21966,4657.187075,7102.022682,5219.987595,7157.815818,7884.834982,8403.231329,7367.685399,11783.69761,9070.253967,7977.141376,7979.990612,3122.403621,4152.035068,5774.289666,6616.464603,5898.296588,6067.43911,8504.701904,9715.480969,7271.205998,15497.81163,6531.153401,7034.444938,8791.705685,2811.185895,4076.647184,4195.995645,6511.329575,6485.186768,7400.019448,10343.7799,9113.189663,8593.197845,12322.33624,9262.35827,6910.574012,8568.919108,2944.515079,5059.377359,6792.598173,6986.473994,7330.977984,6026.197363,7875.315841,12908.50442,9479.662881,12594.03282,7872.064286,7252.243901,9961.335905
1749.231661,914.1771447,776.2443314,679.3993556,1379.533127,1144.009177,919.7502789,1282.557869,1932.117326,1111.326778,1905.344435,2172.455694,1597.568224,2232.245994,1104.722924,1053.746431,808.9511577,1297.099777,1429.424168,1131.630194,1557.21885,1532.430439,1193.951072,3311.121576,3235.192409,1741.535777,2324.895078,943.953341,819.6197831,817.8132247,1000.77087,991.9752657,942.075633,1381.728347,1818.707316,1161.12436,2125.222969,2900.872654,2146.165604,3301.228108,956.2371167,837.8227791,971.9173427,774.4925689,1423.211519,1309.379819,1406.645721,1143.920171,862.1441914,3087.532396,2184.080667,2087.807522
324.7624846,325.7550126,284.9319318,323.2264028,308.9233099,383.473609,342.4139755,765.3615948,578.9226391,457.8717223,841.8869146,837.8021998,534.733749,253.1964952,273.9055302,322.3610301,282.4841497,287.9165074,393.4746848,578.9755244,727.4255626,846.9985555,1057.745276,2362.287399,690.5802291,643.5113709,302.2789368,273.150539,292.7273718,317.1546835,395.2627624,405.2846648,406.9517969,811.0231665,519.1234831,748.5053241,991.6552434,780.9527462,1303.786138,260.0040032,263.4969737,246.7016616,262.6786878,293.1889543,251.4202383,446.8158974,585.7459791,775.5553823,596.4411346,733.4673759,545.225544,1193.292215
536.1109611,515.461749,519.3743325,485.5764632,491.8307062,357.9700105,350.8163522,326.0793799,376.9995584,329.9477668,377.059608,409.2540319,351.8376558,511.129543,460.498679,514.4532479,430.6947788,413.3172747,447.6730485,360.3710489,471.2751679,417.6524701,435.8879339,425.0513434,461.8155805,377.8922806,500.3500157,527.9541389,500.6047522,399.6911025,434.532798,371.8784583,368.1875586,435.3027404,385.5857477,474.6198087,376.3804943,397.2264871,444.1175374,512.6801055,402.8501321,391.1389503,354.7951532,428.1035603,388.4206619,408.3689661,385.5215304,453.5400488,489.8893104,370.567717,427.1106037,345.7243835
1127.158822,1595.779103,1187.139789,1988.809951,1504.55801,2065.486099,2829.020441,2026.858071,2476.566911,3296.01224,3242.83468,3122.604347,3958.904457,693.6350004,1328.504626,1563.834639,1189.139839,1233.279786,1740.339167,2776.41643,2833.6193,3712.502563,3207.190141,2273.441335,2931.555769,3364.56456,853.8427411,1150.80716,1255.155407,1478.066987,1604.827082,2354.680259,2254.607107,2348.118448,2233.953569,3045.982244,1800.587241,2561.37146,2983.242469,910.3155686,1623.338213,1657.442188,1630.247489,1853.019839,1722.65123,2512.107363,2075.478233,2301.123887,2818.571345,2382.065579,2938.422459,3589.333366
352.2017565,639.2091532,467.3517735,484.6567906,904.3180556,903.332754,932.0810982,1527.060419,1116.280226,1313.849249,1377.971522,1542.021445,2082.250003,340.3784273,527.9155168,676.8969964,341.2907887,582.5915447,752.6991129,605.8664441,908.2525748,1038.025535,1366.905857,868.3794361,1116.945609,1130.555467,381.3668189,476.184144,407.0632328,780.3510175,455.7890497,970.3254943,837.8667752,934.2681605,1228.293594,1241.926533,1326.756562,1479.518704,1443.594755,298.3924599,794.6095342,708.7709494,452.7511497,1168.9023,741.7120862,995.5040044,865.896353,1147.213287,1037.684861,871.0206569,1428.639023,1516.004704
1495.868627,1055.673086,1013.094446,1036.552689,1039.973441,748.5946057,1174.404289,839.8154712,1200.149135,960.2121426,1579.240015,1504.320728,1919.737995,1205.485958,1245.242969,1223.712449,1165.553404,1055.800942,807.303669,1133.034929,1299.418846,1448.144838,1340.016507,1270.1405,2207.904133,2006.177333,1179.588166,898.798906,1031.53988,911.5904911,1481.545558,1148.454732,788.8521125,979.0878673,1042.715791,1075.29689,894.6732652,1516.269181,2135.681779,1565.952767,847.3178793,1184.293515,1170.439449,1157.677877,945.5917115,917.7685167,1040.111555,794.0794667,1016.084827,1397.354036,1417.965221,2256.361855
1989.253245,2099.014506,2521.541556,1651.207679,1401.149438,1111.089552,1639.198331,1709.604826,1703.172548,2366.995643,2070.651183,1800.729995,2505.965851,1555.607947,1783.771038,1619.10269,2279.69211,1067.016957,1207.200943,1436.87129,1519.380564,1755.422321,2248.187817,1460.64811,1763.231643,2260.799092,1902.80652,2393.650689,1998.902337,2244.914765,2502.85847,1665.729408,1584.336831,1813.795801,1574.594667,2272.375458,1857.748988,1731.030293,2047.585119,2142.693758,1862.511355,1577.248716,1963.329461,1676.18625,1750.077289,1654.449196,1581.032236,1673.781989,2133.879502,1866.832152,2011.233569,2229.885601
