565.2230891,1719.256343,1715.603028,555.8099922,100,470.0419165,228.1871986,784.0435106,100,100,247.5230289,1464.907144,1667.335659,871.7773448,100,781.0319222,833.8819766,664.2729997,414.9948923,206.5473555,193.443067,709.6345934,1698.949643,1277.011382,699.4048837,1564.83594,903.5789679,859.2890699,100,499.0414837,728.422104,476.6080549,1314.45198,1572.879176,1410.727557,100,100,132.6543268,1110.133413,100,230.819071,213.0375948,196.3638541,654.4361691
1301.206184,1819.526354,1665.560663,996.7088178,355.0006692,694.8892676,422.0673088,670.5096883,311.0186082,100,403.5503844,1020.112101,461.3319889,2935.525384,769.8668833,100,1727.585085,1048.762746,100,492.2375472,823.6937819,779.3533733,2123.656435,1665.669335,100,521.6017414,281.1114728,149.9496391,447.0692685,1015.11094,100,221.4398024,1398.613111,641.3305385,449.290353,1957.526444,1317.865359,1069.288902,625.1974231,642.3544228,1867.240674,287.6621007,504.6503163,267.2736519
3032.790796,1682.581906,522.6128975,378.2392651,419.7852267,337.6805015,149.4941082,100,100,712.2933136,753.9192949,2099.631197,1809.419498,726.0018433,637.180519,660.7610298,231.5707841,100,140.2880636,244.1375909,332.0080537,1039.524083,1050.001707,974.3058763,997.194441,188.1922663,458.331266,492.2467049,100,220.7360581,100,346.4995152,1468.896377,1008.33552,1726.828894,1240.388237,100,100,100,100,100,100,100,933.4957262
2219.829577,2530.556652,1261.098038,761.6439459,267.0672132,210.6389083,1619.066145,1247.092611,156.0341285,500.6619715,473.077857,2522.007606,1456.74009,2048.093029,1449.318187,356.7739199,902.7928148,592.9761864,100,100,569.5859964,837.9931264,482.1273515,635.3746326,3122.772667,1036.409516,1000.642144,1622.882371,969.3336966,654.5650439,384.9882671,100,1097.283918,1901.747851,1713.777351,1514.996827,778.1119833,731.6291636,951.8369509,407.4444677,454.7576349,123.2459613,338.2939073,1321.603652
280.5267688,3755.639428,3417.431459,3015.213153,2956.527986,1734.516509,939.3802712,1818.501801,386.1797653,526.4728031,657.0568722,2296.061717,4098.394233,2495.875893,2707.681585,2166.329636,2160.96199,579.2205468,675.4816645,1578.189319,1008.413662,438.4968504,737.2629829,2321.890773,2427.696397,1296.714862,1416.898409,2074.788242,896.5466442,810.4515448,448.692177,114.8771052,266.1278204,1799.718796,1912.654988,3378.971118,1741.655437,662.4374106,2590.173398,2791.239308,1196.772337,1524.057368,283.0769878,728.6235853
2141.446484,452.1765871,290.0712661,3574.484169,5336.201688,3185.711985,4295.140179,4398.577764,8762.241866,6488.68407,8446.85406,307.3723945,669.6458264,100,3004.561557,3563.439063,4330.03476,4460.163863,4736.113761,5287.809376,5614.138279,4873.893262,843.4530769,100,100,3570.746047,4180.755893,4667.722828,5144.16328,7126.244934,5138.424405,7421.999796,4691.672209,1086.604582,433.157445,100,2603.405752,2831.537879,5567.84418,5212.441005,6132.056314,6164.50494,4945.912034,6746.142099
1288.346617,670.2533183,100,1306.605419,3134.171977,4734.905022,3811.475314,6076.97259,9890.561205,7629.189518,9728.161173,1902.7589,1569.977234,134.9713696,1491.736981,3089.816041,3668.416874,5750.264568,7964.366152,7163.190322,8105.884006,5777.729236,427.9202145,1046.147158,926.8832792,2030.325624,1724.100306,5959.057149,7777.718459,6600.378571,10438.14339,5561.057748,9343.69243,432.6518241,100,1188.812962,1177.757207,1443.484346,3678.370883,7454.262109,5966.675924,2674.75219,6326.774991,8035.436229
493.1041316,1313.64293,2004.775171,1612.148541,2264.198531,5520.332575,6017.990548,10501.62015,11654.91327,7439.992903,10729.89492,1037.636744,1022.550083,1097.618059,1480.718687,4414.057133,5267.941845,4736.990232,10628.25801,13246.15679,11098.06931,11655.02201,1234.032931,2023.640777,339.3765915,2187.071218,4109.90233,4318.752675,7648.09153,7348.03898,10147.74481,7059.625997,16264.56996,1512.633605,1261.905682,1969.421235,540.119546,4123.969535,5496.1628,9220.857571,9425.025576,10482.11883,10637.98766,11544.81859
4700.606496,3676.620907,984.5322124,617.8747671,100,100,508.0548032,100,393.4521625,100,100,4809.27578,2781.293449,712.5748751,1180.081018,871.1853335,589.0719568,496.9950843,100,100,100,177.4012304,4343.97569,2678.363635,1606.747849,720.8995287,1411.451979,906.8870919,340.1075597,581.3258543,100,100,113.650929,6345.390644,3839.150115,2933.764892,3038.230042,899.1021819,100,100,743.6239717,394.3826815,100,100
7159.858974,6005.208435,1600.018301,3954.696475,4428.23234,1560.554238,1983.597868,865.1515985,1342.955238,100,100,5333.154323,3945.442521,5184.502794,2846.557676,2378.813378,2319.607136,1560.869688,1190.325812,189.2865833,378.0113719,100,5567.82577,2759.807366,4075.704931,3006.101589,1876.732245,2552.845182,1034.596179,100,1265.919862,1496.012618,723.9640799,5481.49318,6320.251635,3653.261321,3584.832516,3602.495239,2945.567791,1809.873668,1863.931803,700.1886247,100,1451.498673
2856.343468,6937.486316,6526.055295,6270.72083,4662.759551,5048.012514,4750.547444,2785.493556,612.8287058,2344.81473,1977.591752,3161.3151,7217.081455,7596.853539,2049.832946,4990.977789,5799.871437,4400.059785,2631.612088,2848.407711,1517.030275,1682.314792,5316.833332,6778.972979,6998.043345,5838.752751,4624.673621,2615.468024,1937.740966,2016.656382,1764.168984,1003.547787,1715.126366,4068.301901,6595.843501,5708.020978,6554.808127,6092.766286,2576.735099,1884.654461,1388.609019,3910.744051,1706.613146,1802.227252
1190.645292,741.8403726,2083.454109,836.0036417,608.9496452,643.0358477,954.2189807,346.9377074,100,100,100,2218.614899,1246.866509,738.2448288,362.9203667,1030.041637,521.4357782,100,332.7607998,444.3171629,211.0726538,100,2000.221933,1134.542482,400.8744956,2391.667249,1246.203147,773.769658,100,631.869302,246.514061,100,274.3859072,1721.805934,687.8487555,752.1593209,1013.817215,975.1810499,100,415.7703188,100,444.5434923,163.8185751,100
758.7593719,182.2266186,2285.768823,2337.051904,2241.034344,921.3666726,100,126.675505,1039.646348,2004.437921,512.9728012,100,1484.093695,2122.655673,3203.107419,2362.577399,394.0354131,176.4514041,1426.727157,1409.328845,1289.958031,100,929.1861583,723.8097318,559.3758467,1962.783843,553.1443332,1773.740922,562.269024,995.4916158,768.588315,172.8554301,100,1208.199601,1751.722918,2043.408824,2392.608344,1452.822279,1847.47734,758.2746945,343.9002351,573.1030998,332.6227976,100
1665.062423,1363.478206,1016.073999,1951.066318,1470.524644,1321.594161,1457.47621,2260.806247,987.2721292,812.8782078,1017.628698,565.5383982,1433.104421,1556.35915,2239.039081,3038.484981,2531.286085,1613.094025,1864.714318,2653.559248,537.4842244,264.6719563,553.5314721,2173.037431,2581.83454,2715.646578,975.950269,2569.411349,1722.750163,2351.866157,2056.84304,1307.269208,1410.667141,263.7697275,370.8360647,2548.920752,1523.52122,2876.962458,2579.841751,2659.651006,809.707077,1793.500349,1442.473899,654.9668933
