1294.024535,1316.336353,996.608793,946.0989724,141.1207567,150.6411483,695.8066516,100,1196.86722,885.7332997,100,2137.975563,585.3658306,942.207257,520.4094875,939.5939856,257.1649068,249.341142,735.238364,533.5032339,872.8604023,950.4264794,440.2745602,948.3378029,1436.534778,390.9795971,1067.495412,1746.919624,100,1080.301852,1386.68468,1191.6044,1095.874455,1189.164928,344.9911081,1213.440917,1711.18042,740.3756688,328.0845602,879.3794832,748.6702171,1434.057965,213.911898,569.2521399,837.9415824,1104.985279,719.9175277,822.3432619
2916.120517,1772.943001,1043.763774,383.6497384,1313.284786,3016.092111,381.604362,2279.936872,1376.561112,413.2941986,1484.295123,1112.777455,1176.354594,1196.777586,542.3005692,1164.709875,1359.323062,766.2892439,2116.876354,649.3957747,1504.047456,550.0369619,848.337188,259.0703383,1002.726883,1815.349085,719.6569235,674.0625227,1291.896799,1069.815004,2132.182529,924.6679619,522.8794712,1273.782626,1132.282749,2002.401584,2222.682694,1130.77674,2090.841949,1765.019798,515.6963184,1912.458608,954.390339,1304.303889,100,734.8748736,1673.964662,1124.133745
1069.996982,441.1363302,354.658791,2451.639163,1783.642243,2058.910169,1742.4523,1815.601549,1685.164967,996.5657334,1528.665851,100,1114.481928,1182.780234,1076.139442,1391.442222,2016.18187,431.2360396,2619.310341,2238.111021,678.7350551,966.1739474,1322.847121,317.6353069,1590.600924,1693.102351,2388.969531,3016.957637,1153.951043,1283.502591,2567.04798,1302.326801,311.8461839,2044.258691,1940.993743,963.2077486,249.3990284,1204.903913,2716.813588,2035.211925,717.6856679,835.9133637,1350.829916,786.5065068,1513.215575,916.4451221,2319.160251,1315.822149
1735.870801,331.5739374,107.4546196,100,398.9026784,225.5651254,226.3224257,100,355.8457384,2986.814993,6605.745191,6243.624665,1704.744019,179.6710943,628.1485861,1155.986724,577.3245991,123.6086975,100,368.1827631,100,4242.776644,5147.046626,5052.090211,669.2261171,127.4876553,100,100,260.4122676,708.6866976,529.7562204,100,109.0280944,4288.085514,4935.518524,5700.70251,1867.268919,100,792.8923996,100,101.8583513,159.8742756,100,100,100,4127.485822,4335.853421,7389.312822
1245.304458,1146.868632,1533.892346,100,1610.085666,854.9073485,661.2742271,815.1221546,529.6697275,1924.321435,2658.024593,5102.741193,1038.705255,935.0006256,2079.961611,666.0987613,585.4409823,100,100,1353.023643,672.5295363,2824.771541,3790.633837,3997.364741,1340.101086,743.8165447,1716.614613,1224.715177,448.4174346,100,833.7562169,176.3714449,223.8693545,2053.332854,3100.493919,5399.342079,496.6530973,2093.249309,179.9505595,1112.603437,1032.138682,1086.495089,597.7891101,578.5301088,704.5888928,522.3745966,6048.806305,7973.556769
547.6519717,1504.948669,387.6135282,1511.601514,1313.294462,744.70403,1489.498731,736.6896591,968.6173812,989.1286587,4793.216835,4961.234972,100,2044.070317,1863.015548,1294.136068,1724.677047,925.7644104,816.057838,915.2385365,602.4341814,2511.069803,7104.55996,4349.095052,1392.621184,908.9933533,1641.584512,1439.724662,871.7680684,1093.06706,433.4826638,386.7113292,487.0858374,745.1956621,5574.904584,6837.652344,281.4023124,100,2166.187852,1641.142765,321.1210236,208.5466001,654.3522207,651.4484103,1247.755287,182.3386098,5150.034048,7928.560688
100,2285.323144,2560.914309,3280.012667,4294.400958,5552.301644,2728.090006,1945.584835,1897.454509,2141.624605,1263.771582,129.6195859,100,2781.744764,2155.058805,3382.4102,4789.897005,6380.038895,2429.012954,4231.438498,2385.191635,100,738.6687801,404.2478717,1563.022053,4126.21379,3127.649626,4594.676986,3398.699914,3584.293983,1643.114934,4869.508235,1746.316379,1388.362595,1123.845179,625.1560478,1051.620076,3647.517066,2404.012367,4415.802735,3696.427769,5309.817908,967.9393155,4100.368368,3196.545843,540.2712913,361.7766424,718.4136452
1635.426207,191.3960647,2197.943214,2077.914675,2543.128635,100,3617.115673,6265.962648,6056.961372,1808.798609,1960.763014,1525.74163,319.0085759,1510.800943,2682.658127,1784.149966,2558.99233,4989.182001,3690.287897,4207.295379,5423.953601,3481.489225,2984.298837,1871.869592,1663.767654,2603.55686,1063.600289,3024.076643,2349.494282,5303.358042,2141.650989,4157.221716,5190.182818,2903.202466,3645.353579,3028.104963,837.9080209,1419.879939,3672.629817,4076.757895,4721.416809,4668.967971,4886.172119,6037.081122,2246.656022,4291.847586,1184.821191,2092.944581
645.1565352,1361.754027,2228.330594,4629.785188,2803.705983,4550.058133,7886.162331,7738.989666,6473.207074,5279.196455,4582.669232,4125.965434,2153.633862,1067.178141,1873.390731,4939.571645,6389.192202,5418.653851,6749.140217,2372.939191,8221.106838,6162.905907,4571.189022,5813.962348,1469.879318,831.9305477,2134.541945,3241.829102,3250.538132,4917.622908,6908.113281,6186.297814,4613.072602,3714.484358,4992.357541,3769.226097,100,1288.483389,245.2925872,6747.817923,6973.408628,3994.885266,8938.709896,4560.819426,6221.982293,7099.915032,6838.117355,5465.877848
6013.804504,2668.006741,2097.181353,2198.568615,2815.029636,1382.287394,2305.052743,2035.990026,2625.113871,1317.216258,284.1677091,603.0913116,8252.687714,4163.679439,2688.468044,2746.285751,982.1480397,641.4046668,1640.271918,2206.512425,328.7321247,2542.043292,100,640.1262719,9097.523148,3709.613333,4111.056985,2358.063996,1452.736804,853.6883007,161.4288636,1769.770507,1513.913683,1396.884045,112.8807417,100,7216.448462,3977.514239,4023.177559,2285.014595,1477.749168,1147.275438,525.8068519,1544.734974,3396.171753,1062.820184,1398.555409,100
